indice_tiempo,ipc_ng_nacional,ipc_ng_gba,ipc_ng_pampeana,ipc_ng_nea,ipc_ng_noa,ipc_ng_cuyo,ipc_ng_patagonia,ipc_ng_nacional_tasa_variacion_mensual,ipc_ng_gba_tasa_variacion_mensual,ipc_ng_pampeana_tasa_variacion_mensual,ipc_ng_nea_tasa_variacion_mensual,ipc_ng_noa_tasa_variacion_mensual,ipc_ng_cuyo_tasa_variacion_mensual,ipc_ng_patagonia_tasa_variacion_mensual,ipc_ng_nacional_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_gba_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_pampeana_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_nea_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_noa_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_cuyo_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_patagonia_tasa_variacion_acumulada_dic_ano_anterior
2020-07-01,328.2014,322.6791,331.4429,337.1583,335.8753,337.4552,328.1311,0.019341946456512993,0.016420650897843947,0.021321407749698373,0.022019483822389052,0.018938357431879993,0.022655973467418544,0.027304743719430036,0.1579048010155084,0.1475992922620053,0.16541472880891694,0.18379579173852711,0.17605125845688208,0.16176097459037742,0.14580516523731046
2020-08-01,337.0632,331.6957,340.159,345.0561,344.455,346.538,337.675,0.027001103590661213,0.0279429315378652,0.02629744067530182,0.023424605000084586,0.025544301709592876,0.02691557279307011,0.0290856307128462,0.189169508495852,0.1796665807185851,0.19606215350189227,0.21152574056076467,0.20609266662885095,0.19303043667011277,0.1791316311422746
2020-09-01,346.6207,340.902,350.037,356.7869,352.4418,358.8958,345.3481,0.028355216469789557,0.027755258811012595,0.02903936100470661,0.033996790666793064,0.023186773308560005,0.035660735619181816,0.022723328644406626,0.2228886673285253,0.21240853197713183,0.2307950341615006,0.2527137275500402,0.23405806387909078,0.23557477965784268,0.20592542671173564
2020-10-01,359.657,353.0444,364.09,370.1522,366.7812,372.0342,357.3048,0.03760969843982198,0.03561844753037535,0.040147184440501915,0.03746017580802441,0.04068586643241523,0.036607839935713926,0.034622168183348956,0.26888114133222674,0.25559264165873863,0.2802079894064362,0.2996406040211903,0.28426678543592043,0.2808065034201619,0.24767717965192615
2020-11-01,371.0211,363.5381,376.3817,383.7668,378.17,383.7513,367.7392,0.03159704941096653,0.029723456879644505,0.03376005932599102,0.0367810862666762,0.031050664537877193,0.03149468516604115,0.02920307815624068,0.3089740414515447,0.2929131954014812,0.3234278870784051,0.3474427971933689,0.3241441225676289,0.32114510100399807,0.28411319384305944
2020-12-01,385.8826,377.0507,392.1591,405.0619,394.4702,400.1693,378.8585,0.04005567338353533,0.03716969418061011,0.04191861612825498,0.05548968800844678,0.04310283734828246,0.042782916956893624,0.030236917902687566,0.36140587812345415,0.34097038347662956,0.37890415265027233,0.42221197761885776,0.3812184913083454,0.37766754214825893,0.32294081906305006
2021-01-01,401.5071,389.4454,410.2886,422.54,416.2149,418.0148,394.4385,0.0404902941982872,0.03287276750845436,0.046229961258070995,0.04314920756555973,0.0551238090988877,0.04459487521906347,0.04112353292852067,0.0404902941982872,0.03287276750845436,0.046229961258070995,0.04314920756555973,0.0551238090988877,0.04459487521906347,0.04112353292852067
2021-02-01,415.8595,403.4854,424.4373,438.5825,429.9182,435.0785,409.6462,0.0357463168148211,0.03605126675010162,0.03448475049026478,0.03796681970937654,0.03292361710260727,0.04082080347394412,0.03855531343923091,0.07768398989744552,0.07010913916881734,0.08230894042749481,0.08275426545918041,0.089862301385504,0.08723607733027006,0.08126437706953915
2021-03-01,435.8657,424.4539,444.913,453.1765,447.9105,453.9557,426.2375,0.04810807496281799,0.051968423144926446,0.04824199004187424,0.03327538148466935,0.04185051947091334,0.04338803227463539,0.04050153522722777,0.12952929206966046,0.12572102372439553,0.1345216775538296,0.11878332669648772,0.1354736048502525,0.13440911134362366,0.12505724432736764
2021-04-01,453.6503,441.8955,462.5053,471.9102,465.799,472.8822,446.4921,0.040802935399596674,0.041091859445749224,0.03954098891243896,0.04133863958082551,0.03993766611856597,0.04169239421379678,0.04751951670136956,0.1756174028059312,0.17197899380640336,0.17938178662690718,0.1650323074078308,0.18082177056720639,0.18170534321348475,0.1785194208391787
